runKey,partyId,partyProfile,partyKind,agent,seedIndex,decisionIndex,date,phase,eventId,eventTitle,eventCategory,eventImportance,optionsCount,choiceId,choiceLabel,choiceTag,choiceStrategy,outcomeId,outcomeTitle,narrative,narrativeLength,visibleEffectsCount,decisiveFactorsCount,statementEvolution,pollBefore,pollAfter,pollDelta,rankBefore,rankAfter,intensityEstimate,isChain,isRare
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,21,2027-03-02,official_campaign,program_wages,Le salaire net au centre,program,,3,wages_raise_minimum,Augmenter le salaire minimum de huit pour cent et compenser temporairement les petites entreprises,POPULAIRE,policy_commitment,minimum_wage_with_buffer,"La hausse est immédiate, la transition coûteuse",Les salariés au minimum voient un gain direct et la compensation évite une rupture avec les petites entreprises. Le coût budgétaire des deux premières années fragilise cependant votre cadrage fiscal.,199,3,0,initial_position,11.2,14.62,3.42,3,1,3,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,22,2027-03-15,official_campaign,scandal_audit_conclusion,L’audit clôt le dossier des factures,scandal,major,3,audit_conclusion_vindication,Proclamer Maud Keravel blanchie et rejeter les recommandations comme des précautions bureaucratiques,OFFENSIF,media_response,audit_conclusion_overclaimed,L’absence d’enrichissement devient victoire totale,"Votre lecture soulage les militants et dépasse ce que dit le rapport sur les procédures. L’expert rappelle publiquement ses six recommandations, transformant la conclusion favorable en nouveau conflit d’interprétation.",218,3,0,,14.62,14.57,-0.05,1,1,5,true,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,23,2027-03-30,official_campaign,rare_debate_blackout,Le studio plonge dans le noir,rare,major,3,blackout_talk_opponent,Négocier discrètement avec un candidat voisin une trêve pour le reste du débat,OPPORTUNISTE,alliance,blackout_debate_truce,La panne crée une trêve inattendue,Les deux campagnes cessent les attaques personnelles et concentrent leurs questions sur le fond. Le public ignore l’accord mais perçoit un contraste plus constructif après la reprise.,183,2,0,,14.57,14.6,0.04,1,1,6,false,true
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,24,2027-04-17,between_rounds,debate_post_show_spin,Les soutiens envahissent le plateau,debate,major,4,post_show_balanced,Reconnaître la réponse territoriale insuffisante et publier dès le matin une proposition corrigée,TRANSPARENT,long_term_strategy,post_show_correction_plan,Le point faible reçoit une suite,"Vos soutiens ne prétendent pas que tout fut réussi et annoncent un travail précis sur le sujet manqué. La dynamique immédiate reste modeste, mais la campagne gagne un mécanisme de correction crédible.",200,2,0,,14.6,14.82,0.21,1,1,5,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,25,2027-04-18,between_rounds,runoff_vote_transfers,Les reports refusent la mécanique,between_rounds,major,3,vote_transfers_guarantee,Ajouter une garantie sociale ciblée au contrat de coalition et en chiffrer le coût,RASSEMBLEUR,policy_commitment,vote_transfers_social_guarantee,Une garantie donne un motif positif de report,Les électeurs concernés voient leur priorité dans le contrat et leur participation estimée remonte. La mesure tardive augmente le coût du programme et inquiète ceux qui craignent une coalition sans limite.,205,2,0,,14.82,14.89,0.07,1,1,5,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,26,2027-04-20,between_rounds,runoff_endorsement_wave,Les soutiens arrivent avec leurs conditions,between_rounds,major,3,endorsement_wave_stage,Réunir tous les soutiens sur scène et annoncer un conseil de coalition après lélection,RASSEMBLEUR,alliance,endorsement_wave_coalition_stage,La photographie élargit la majorité,Limage de rassemblement domine la soirée et mobilise les électeurs qui veulent battre votre adversaire. Labsence daccord précis permet à chacun de projeter ses attentes et prépare des conflits si vous gagnez.,208,2,0,,14.89,14.91,0.02,1,1,5,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,27,2027-04-22,between_rounds,runoff_favorite_pressure,Deux points davance à cinq jours,between_rounds,,3,favorite_pressure_turnout,Consacrer les cinq jours au porte-à-porte dans les zones de faible participation,PRUDENT,grassroots_mobilization,favorite_pressure_turnout_drive,Lavance devient une bataille de participation,"La campagne réduit son exposition nationale et transforme ses listes de sympathisants en visites réelles. Le socle se mobilise mieux, ce qui protège davantage le résultat que le chiffre brut du sondage.",202,3,0,,14.91,15.03,0.12,1,1,3,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,28,2027-04-24,between_rounds,runoff_final_debate,Le débat de lentre-deux-tours,between_rounds,decisive,4,final_debate_attack_record,Comparer point par point les votes et alliances de votre adversaire à ses promesses actuelles,OFFENSIF,media_response,final_debate_opponent_record,Le bilan adverse occupe le duel,Vos exemples sont précis et obligent le finaliste à défendre ses propres contradictions. Vous gagnez la confrontation sans consacrer assez de temps à votre coalition et à ses réserves de voix.,192,3,0,,15.03,16.5,1.47,1,1,6,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,29,2027-04-26,government_epilogue,party_lfi_runoff,LFI doit élargir sans se renier,party,decisive,3,lfi_runoff_full_program,Refuser toute modification et demander un ralliement sur lintégralité du programme,LOYAL,long_term_strategy,lfi_runoff_no_concession,Le second tour reste celui du programme initial,La cohérence mobilise très fortement votre base et laisse les électeurs alliés sans garantie nouvelle. Le résultat dépend davantage du rejet de ladversaire que de votre capacité à construire une majorité.,204,2,0,,16.5,15.21,-1.29,1,1,6,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,30,2027-05-02,government_epilogue,government_ministry_conflict,Deux alliés réclament Bercy,government,major,3,ministry_conflict_third,Écarter les deux candidatures et nommer une économiste fictive indépendante,OFFENSIF,break,ministry_conflict_independent,Une tierce personne prend Bercy,La nomination évite de récompenser une rivalité et apporte une expertise reconnue dans lunivers du jeu. Les deux alliés se sentent humiliés ensemble et coordonnent leurs exigences au Parlement.,193,2,0,,15.21,14.97,-0.24,1,1,5,false,false
lfi:aleatoire:1,lfi,lfi,existing,aleatoire,1,31,2027-05-03,finished,government_balance,Quinze ministres pour une coalition,government,major,3,government_balance_coalition,Répartir les ministères proportionnellement aux soutiens du second tour avec exigence de parité,INSTITUTIONNEL,alliance,government_balance_coalition_share,Les soutiens deviennent responsabilité ministérielle,La règle rend le partage compréhensible et stabilise les partenaires avant le premier Conseil des ministres. Elle laisse moins de place aux personnalités indépendantes et à certains territoires.,194,2,0,,14.97,15.01,0.03,1,1,5,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,1,2026-04-18,pre_campaign,program_school,La promesse faite à l’école,program,,3,school_class_size,Garantir vingt élèves maximum dans les écoles des quartiers et territoires les plus fragiles,POPULAIRE,policy_commitment,class_size_targeted,La taille des classes devient mesurable,Le ciblage territorial rend la promesse plus finançable et parle directement aux familles concernées. Les communes juste au-dessus des critères dénoncent un seuil arbitraire que vous devrez défendre.,199,2,0,initial_position,8.9,11.63,2.73,8,5,2,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,2,2026-05-03,pre_campaign,scandal_supplier_overbilling,L’imprimeur a doublé une ligne,scandal,,3,supplier_overbilling_public,Publier la facture et demander à Étienne Marot d’expliquer publiquement son erreur,RISQUÉ,media_response,supplier_overbilling_public_explanation,Le fournisseur devient le visage du doublon,Étienne Marot reconnaît l’erreur et montre le logiciel qui la produite. La transparence convainc sur les faits mais expose un petit fournisseur à une pression nationale jugée excessive.,185,4,0,,11.63,11.68,0.05,5,5,4,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,3,2026-05-16,pre_campaign,campaign_endorsements_missing,Les parrainages restent sous le seuil,campaign,major,3,endorsements_public_appeal,Publier la liste des territoires manquants et appeler les élus à parrainer,OFFENSIF,media_response,endorsements_public_pressure,L’appel accélère et braque,"Plusieurs élus répondent publiquement, d’autres annulent leur rendez-vous en dénonçant la pression. Le seuil se rapproche, mais votre méthode laissera des traces locales.",170,3,0,,11.68,11.73,0.05,5,5,5,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,4,2026-06-01,pre_campaign,program_wages,Le salaire net au centre,program,,3,wages_raise_minimum,Augmenter le salaire minimum de huit pour cent et compenser temporairement les petites entreprises,POPULAIRE,policy_commitment,minimum_wage_with_buffer,"La hausse est immédiate, la transition coûteuse",Les salariés au minimum voient un gain direct et la compensation évite une rupture avec les petites entreprises. Le coût budgétaire des deux premières années fragilise cependant votre cadrage fiscal.,199,3,0,initial_position,11.73,12,0.27,5,3,3,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,5,2026-06-20,pre_campaign,internal_local_sections,Les sections refusent le kit national,internal,,3,local_sections_national_only,Interdire tout tract non validé et envoyer une équipe pour expliquer le programme national,LOYAL,internal_discipline,local_sections_national_line,Le kit national reste la seule parole,"La cohérence des documents est protégée et la proposition non chiffrée disparaît. Plusieurs militants bretons renoncent au porte-à-porte, estimant que le siège les traite comme de simples exécutants.",199,2,0,,12,12.17,0.17,3,3,3,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,6,2026-07-06,pre_campaign,internal_recruitment,Cinq cents bénévoles sans mission,internal,,3,recruitment_training,Former les nouveaux bénévoles pendant deux soirées avant toute prise de contact électorale,PRUDENT,long_term_strategy,recruitment_training_cycle,Les nouveaux arrivent préparés sur le terrain,La campagne renonce à deux jours d’élan mais évite les réponses contradictoires et les problèmes de données personnelles. Les bénévoles formés restent davantage engagés au fil des semaines.,189,2,0,,12.17,12.35,0.18,3,2,3,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,7,2026-07-23,pre_campaign,media_silence_day,Vingt-quatre heures sans caméra,media,,2,silence_cancel_pause,Annuler la pause et accepter la première invitation au journal de vingt heures,RISQUÉ,media_response,silence_cancelled_on_air,La fatigue passe à l’écran,"Votre présence dément les rumeurs, mais deux réponses hésitantes montrent pourquoi la pause avait été proposée. La couverture se concentre sur la forme et l’équipe perd une journée de préparation.",196,2,0,,12.35,12.32,-0.04,2,2,2,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,8,2026-08-08,campaign,media_front_page,La une vous prête un tournant,media,,3,front_page_union_meeting,Convoquer dès le lendemain les syndicats pour négocier les contreparties de l’investissement,INSTITUTIONNEL,negotiation,front_page_social_terms_negotiated,La une ouvre une négociation sociale,"La CGT et la CFDT acceptent des rencontres séparées. Le processus ralentit votre annonce économique, mais il ancre les contreparties dans une négociation réelle plutôt que dans une formule de riposte.",200,4,0,coherent_compromise,12.32,12,-0.32,2,4,3,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,9,2026-08-23,campaign,internal_volunteer_conflict,Deux équipes se disputent le terrain,internal,,3,volunteer_conflict_digital,Maintenir l’opération vidéo et demander à Samira Bellon d’en mesurer elle-même l’audience locale,RISQUÉ,media_response,volunteer_conflict_video_priority,La vidéo atteint Lyon sans apaiser les sections,Le format est largement partagé et Samira Bellon reconnaît son audience. Elle refuse cependant d’être rendue responsable d’une stratégie qu’elle contestait et mémorise cette pression comme une humiliation.,205,3,0,,12,12.47,0.47,4,2,4,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,10,2026-09-09,campaign,campaign_calendar_conflict,Deux invitations au même horaire,campaign,routine,3,calendar_choose_mayors,Maintenir la rencontre des maires et envoyer votre porte-parole sur France 2,LOYAL,grassroots_mobilization,calendar_mayors_kept,Les maires obtiennent votre présence,La rencontre locale débouche sur trois soutiens et votre porte-parole tient l’entretien. L’absence du candidat limite néanmoins la portée économique nationale.,159,2,0,,12.47,12.44,-0.02,2,2,2,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,11,2026-09-25,campaign,party_lfi_alliance,Les Écologistes proposent un pacte urbain,party,major,3,lfi_alliance_urban,Signer le pacte métropolitain et créer des équipes communes dans les six villes,RASSEMBLEUR,alliance,lfi_alliance_green_cities,Six villes testent lalliance,Les campagnes locales mutualisent militants et expertise et donnent des images concrètes de coopération. La trêve européenne contient les attaques sans régler la divergence de fond.,181,3,0,,12.44,12.43,-0.01,2,2,5,false,false
lfi:aleatoire:2,lfi,lfi,existing,aleatoire,2,12,2026-10-07,campaign,party_lfi_signature,La Sixième République doit prendre forme,party,major,2,lfi_signature_parliament_first,Commencer par la proportionnelle et le référendum partagé avant de convoquer une constituante,PRUDENT,long_term_strategy,lfi_signature_steps,La nouvelle République devient un chemin en trois étapes,La trajectoire paraît plus réalisable et élargit les alliances parlementaires possibles. Les militants les plus attachés à la rupture craignent que la constituante soit repoussée indéfiniment.,192,2,0,initial_position,12.43,12.2,-0.23,2,2,5,false,false
