eventId,eventTitle,choiceId,choiceLabel,timesEncounteredTotal,timesChosen,selectionShare,avgPollDelta,agentsChoosingIt,dominant
media_local_press,Six rédactions face au désert médical,local_press_mobile_services,Financer des maisons de santé mobiles gérées avec les départements volontaires,160,23,0.144,0.334,contrarien|aleatoire|ideologiquement_coherent,false
internal_headquarters_move,Le siège coûte trop cher,headquarters_keep,Conserver le siège et supprimer une semaine de publicité pour payer le prochain trimestre,98,14,0.143,0.239,contrarien|aleatoire,false
media_documentary_access,La caméra derrière la porte,documentary_refuse_publish,Refuser le tournage et publier chaque semaine un compte rendu écrit des décisions internes,49,7,0.143,0.443,ideologiquement_coherent,false
world_european_vote,Le Conseil européen se divise,european_vote_bridge,Proposer un compromis franco-polonais sur l’énergie en échange d’un financement industriel commun,21,3,0.143,-0.06,ideologiquement_coherent|opportuniste_electoral,false
party_renaissance_alliance,Horizons propose une candidature commune,renaissance_alliance_second_round,Proposer seulement un pacte de désistement réciproque pour le second tour,21,3,0.143,-0.477,prudent,false
party_lr_alliance,Horizons propose un accord économique,lr_alliance_horizons_platform,Signer la plateforme et inscrire la frontière avec le RN dans le préambule,21,3,0.143,0.02,aleatoire|opportuniste_electoral,false
scandal_family_hire,La directrice a recruté son frère,family_hire_defend,Défendre le recrutement sur la seule compétence et conserver les mêmes règles d’achats,64,9,0.141,-0.491,aleatoire|parti_dabord,false
program_end_of_life,La question de la fin de vie,end_of_life_keep_ban,Maintenir l’interdiction actuelle et renforcer l’accompagnement familial,100,14,0.14,-0.299,contrarien|aleatoire|ideologiquement_coherent,false
scandal_campaign_data,Un fichier militant sort du siège,campaign_data_reset,Fermer le lien et réinitialiser les accès avant d’attendre les résultats d’un audit technique,65,9,0.138,-0.306,aleatoire|contrarien,false
media_front_page,La une vous prête un tournant,front_page_embrace_business,Assumer la une et annoncer un pacte d’investissement avec la CPME et le Medef,176,24,0.136,0.253,contrarien|ideologiquement_coherent|aleatoire,false
campaign_regional_rally,Le meeting quitte la capitale,regional_strasbourg_europe,Tenir le meeting à Strasbourg et défendre une coalition industrielle européenne,128,17,0.133,0.044,ideologiquement_coherent|aleatoire|contrarien,false
alliance_center_pact,Renaissance offre un pacte de stabilité,center_pact_runoff_only,Limiter l’accord à une consigne de second tour sans comité ni trajectoire budgétaire commune,15,2,0.133,-0.59,prudent,false
debate_unknown_question,La question venue de Mayotte,unknown_question_national_plan,Répondre par votre plan national pour l’eau et garantir une priorité ultramarine au premier budget,68,9,0.132,0.759,ideologiquement_coherent|aleatoire,false
scandal_consultant_contract,Le contrat du conseiller est publié,consultant_contract_honor,Maintenir le contrat signé et défendre une rémunération liée à la performance électorale,38,5,0.132,-0.026,opportuniste_electoral|parti_dabord|aleatoire,false
alliance_union_support,La CFDT veut des garanties écrites,union_support_guarantee,"Signer la garantie de négociation avec calendrier, documents préparatoires et clause de bilan",23,3,0.13,-0.11,parti_dabord|aleatoire,false
party_ps_alliance,Les Écologistes proposent un contrat municipal,ps_alliance_policy_only,Accepter les engagements ferroviaires mais repousser toute répartition de circonscriptions après la présidentielle,23,3,0.13,-0.93,prudent,false
campaign_farmers_roundtable,La table ronde agricole se tend,farmers_water_contracts,Négocier des contrats de bassin liant aides publiques et économies d’eau,69,9,0.13,0.191,ideologiquement_coherent|contrarien,false
world_public_service_outage,La plateforme publique tombe en panne,outage_agents_support,Visiter un guichet d’urgence sans caméra et demander aux agents une liste de corrections prioritaires,31,4,0.129,0.357,opportuniste_electoral|ideologiquement_coherent,false
campaign_student_forum,Le forum étudiant refuse les slogans,students_rent_guarantee,Proposer une garantie publique de loyer ciblée sur les étudiants sans caution,71,9,0.127,0.343,opportuniste_electoral|ideologiquement_coherent,false
internal_financial_review,Le contrôle interne signale trois factures,financial_review_rebuild,Demander aux équipes locales de reconstituer les dossiers avant tout signalement extérieur,118,15,0.127,0.127,contrarien|aleatoire,false
internal_local_sections,Les sections refusent le kit national,local_sections_workshop,Convoquer un atelier avec les sections puis publier un supplément territorial signé ensemble,128,16,0.125,0.41,contrarien|aleatoire,false
campaign_door_to_door,Cent quartiers en porte-à-porte,doors_registration_drive,Mobiliser les volontaires pour vérifier inscriptions et procurations sans démarchage partisan,32,4,0.125,0.763,contrarien,false
party_ps_runoff,La gauche attend un contrat de second tour,ps_runoff_presidential_platform,Proposer un gouvernement pluraliste sans modifier le programme adopté au premier tour,24,3,0.125,0.23,aleatoire|contrarien,false
party_ecologistes_runoff,Le second tour exige une coalition climatique,ecologistes_runoff_ecological_majority,Maintenir le programme et réserver Matignon à une personnalité capable de réunir une majorité parlementaire,16,2,0.125,0.34,aleatoire|contrarien,false
scandal_donation_route,Un virement suit un trajet complexe,donation_route_verify,Geler le don sur un compte séparé et demander les justificatifs complets avant décision,41,5,0.122,-0.684,aleatoire,false
government_prime_minister,Le choix de Matignon,prime_minister_party,Nommer la responsable fictive du programme et lui confier la négociation de la majorité,83,10,0.12,0.051,parti_dabord|aleatoire,false
debate_post_show_spin,Les soutiens envahissent le plateau,post_show_claim_win,Revendiquer la victoire et diffuser immédiatement vos trois meilleurs extraits,117,14,0.12,0.112,mediatique|aleatoire,false
debate_post_show_spin,Les soutiens envahissent le plateau,post_show_no_spin,Refuser les plateaux d’après-débat et laisser les propositions circuler sans commentaire partisan,117,14,0.12,0.031,contrarien|aleatoire,false
debate_all_candidates,Neuf candidats face au climat,all_candidates_local_adaptation,Supprimer le grand sommet annuel et financer cent plans communaux d’adaptation,100,12,0.12,0.417,mediatique|aleatoire,false
government_prime_minister,Le choix de Matignon,prime_minister_ally,Nommer une alliée fictive et signer avec elle un contrat de coalition public,83,10,0.12,-0.069,contrarien|mediatique|aleatoire,false
media_long_podcast,Deux heures sans élément de langage,podcast_topics_only,Accepter quatre-vingt-dix minutes en excluant les conflits internes de la discussion,25,3,0.12,-0.743,prudent|contrarien,false
campaign_calendar_conflict,Deux invitations au même horaire,calendar_choose_tv,Choisir France 2 et proposer une visioconférence privée aux maires le lendemain,67,8,0.119,0.088,mediatique|aleatoire,false
world_national_strike,La grève bloque les transports,strike_minimum_service,Proposer un service minimal renforcé et conditionner toute aide publique à sa mise en œuvre,17,2,0.118,0.905,contrarien|ideologiquement_coherent,false
campaign_overseas_trip,Le déplacement en Guadeloupe engage,overseas_local_conference,Convoquer une conférence territoriale et laisser les élus fixer la première priorité,17,2,0.118,-1.015,contrarien,false
runoff_vote_transfers,Les reports refusent la mécanique,vote_transfers_rejection,Concentrer toute la communication sur le risque représenté par votre adversaire,147,17,0.116,0.46,aleatoire|mediatique|contrarien,false
campaign_bus_breakdown,Le car tombe en panne,bus_train_with_press,Prendre le train avec la presse et maintenir le rendez-vous en retard,105,12,0.114,0.19,mediatique|aleatoire,false
eliminated_endorse_candidate,Votre voix reste décisive,endorse_candidate_members,Consulter les adhérents pendant quarante-huit heures et appliquer le choix majoritaire,27,3,0.111,0.187,parti_dabord|aleatoire,false
party_renaissance_identity,Renaissance choisit continuité ou rupture,renaissance_identity_record,Présenter cinq réformes à poursuivre et reconnaître publiquement deux méthodes à abandonner,9,1,0.111,0.2,risque,false
media_foreign_interview,La France vue depuis Bruxelles,foreign_interview_national_plan,Présenter un plan national compatible avec les règles actuelles avant toute négociation,9,1,0.111,-1.41,aleatoire,false
custom_coherent_manifesto,Des économistes testent la cohérence du manifeste,custom_manifesto_public_debate,Inviter les auteurs à un débat public contradictoire avec votre responsable du programme,18,2,0.111,-1.965,aleatoire,false
scandal_plagiarized_report,Le rapport reprend huit paragraphes,plagiarized_report_author,Suspendre la responsable fictive de la note et commander une revue de tous les documents publiés,83,9,0.108,-0.409,opportuniste_electoral,false
party_lfi_identity,LFI choisit entre mouvement et candidat,lfi_identity_dual,Réserver le programme au mouvement et la stratégie électorale à la candidate,19,2,0.105,1.235,ideologiquement_coherent,false
alliance_fictional_celebrity,Une chanteuse veut soutenir la campagne,celebrity_support_speech,Accepter le concert et publier à l’avance le cadre politique de son intervention,57,6,0.105,0.177,parti_dabord|aleatoire,false
rare_exceptional_powers,Le débat sur les pouvoirs exceptionnels,exceptional_powers_trust,Refuser tout engagement préalable et défendre la liberté d’appréciation du chef de l’État,19,2,0.105,-0.06,ideologiquement_coherent|aleatoire,false
campaign_slogan_test,Le slogan divise le siège,slogan_drop_both,Refuser les deux slogans et conserver seulement le nom de la campagne,110,11,0.1,0.04,contrarien,false
party_lr_identity,LR fixe ses deux frontières,lr_identity_center_coalition,Annoncer que LR construira une majorité avec le centre si le programme économique est accepté,10,1,0.1,-0.09,opportuniste_electoral,false
world_international_crisis,Une crise ferme un détroit,international_strategic_reserve,Proposer une réserve stratégique européenne pour les composants exposés à la route fermée,61,6,0.098,-0.588,contrarien|aleatoire|ideologiquement_coherent,false
custom_first_accounts,Le premier budget de campagne ne ferme pas,custom_accounts_cut_tour,Supprimer trois grands meetings et convertir la tournée en réunions de deux cents personnes filmées sobrement,31,3,0.097,-0.313,aleatoire,false
debate_expose_contradiction_centrist,Une contradiction chez le camp centriste,expose_contradiction_question_only,"Poser la question sans citer les archives, en laissant l’adversaire répondre",75,7,0.093,-0.471,contrarien|aleatoire,false
internal_headquarters_move,Le siège coûte trop cher,headquarters_renegotiate,Renégocier le bail en échange d’une durée ferme et sous-louer un étage à une association,98,9,0.092,0.481,parti_dabord|aleatoire,false
custom_local_network,Quarante comités locaux demandent une règle commune,custom_network_federation,Reconnaître les quarante comités comme fédérations autonomes avec un budget et un mandat territoriaux,45,4,0.089,0.567,aleatoire,false
internal_local_sections,Les sections refusent le kit national,local_sections_national_only,Interdire tout tract non validé et envoyer une équipe pour expliquer le programme national,128,11,0.086,0.305,aleatoire,false
alliance_right_convention,Le RN invite à une convention commune,right_convention_refuse,Refuser l’invitation et publier les trois désaccords qui rendent l’alliance impossible,12,1,0.083,0.23,risque,false
campaign_union_meeting,Le face-à-face avec les syndicats,union_minimum_wage_law,Annoncer une hausse légale du salaire minimum dès le premier budget,13,1,0.077,0.25,aleatoire,false
program_immigration,La loi migratoire du programme,immigration_work_regularization,Régulariser les travailleurs présents depuis cinq ans dans les métiers durablement en tension,95,7,0.074,0.186,contrarien|ideologiquement_coherent|aleatoire,false
rare_civil_suspension,Votre voix ne tient plus,civil_suspension_written,Maintenir les rendez-vous sous forme de questions écrites lues par une porte-parole,15,1,0.067,1.12,aleatoire,false
program_labor_immigration,"L’immigration de travail, un choix économique assumé ou non",labor_immigration_sector_negotiation,Confier aux branches professionnelles la négociation annuelle des quotas par métier,45,3,0.067,0.103,aleatoire,false
custom_500_signatures,La course aux cinq cents présentations,custom_signatures_public_counter,Publier chaque soir le compteur des présentations et demander aux citoyens d’interpeller publiquement leur maire,31,2,0.065,0.015,aleatoire,false
program_pensions,La ligne de départ des retraites,pensions_points_choice,Proposer un système par points avec âge de référence et compte pénibilité renforcé,129,8,0.062,0.425,aleatoire,false
program_family_reunification,Le regroupement familial en question,family_reunification_resource_condition,Conditionner le regroupement à un niveau de ressources et de logement vérifié,33,2,0.061,0.84,aleatoire|ideologiquement_coherent,false
debate_duel_interruption,L’adversaire refuse de vous laisser répondre,duel_interruption_wait,"Attendre le silence, rappeler calmement la règle puis répondre au chiffre contesté",116,7,0.06,0.824,aleatoire,false
party_reconquete_alliance,Le RN offre des désistements limités,reconquete_alliance_program_demand,Exiger deux engagements programmatiques nationaux avant de discuter des circonscriptions,18,1,0.056,0.18,mediatique,false
program_climate_adaptation,La France à cinquante degrés,climate_water_rules,Réviser les règles de partage de l’eau bassin par bassin avec quotas activés en sécheresse,93,5,0.054,1.096,ideologiquement_coherent|aleatoire,false
campaign_non_aggression_overture,Une proposition de pacte de non-agression,non_aggression_conditional,Accepter à condition d’un accord écrit valable jusqu’au premier tour,57,3,0.053,0.17,aleatoire,false
program_immigration,La loi migratoire du programme,immigration_european_pact,Négocier un mécanisme européen d’asile et refuser tout objectif national avant cet accord,95,5,0.053,-0.978,aleatoire|ideologiquement_coherent,false
debate_frontrunner_retaliation,La riposte du favori,frontrunner_retaliation_ignore,Ne pas répondre et recentrer la semaine sur le terrain,19,1,0.053,0.01,aleatoire,false
scandal_audit_conclusion,L’audit clôt le dossier des factures,audit_conclusion_summary,"Publier une synthèse, appliquer quatre recommandations et reporter les deux plus coûteuses",96,5,0.052,-1.182,aleatoire,false
government_first_address,La première adresse de lÉlysée,first_address_convention,Ouvrir une convention citoyenne sur deux réformes controversées avant tout projet de loi,58,3,0.052,-0.133,aleatoire|contrarien,false
media_open_microphone,Le micro resté ouvert,open_mic_restructure,Assumer le diagnostic et annoncer une réorganisation qui retire le calendrier à Anaïs Vercel,138,7,0.051,-0.576,aleatoire,false
internal_volunteer_conflict,Deux équipes se disputent le terrain,volunteer_conflict_field,Donner la priorité au porte-à-porte et confier seulement dix bénévoles à la vidéo,60,3,0.05,-0.687,aleatoire,false
campaign_defend_unfairly_attacked_rival,Une accusation jugée infondée vise un adversaire,defend_rival_stay_neutral,Ne pas commenter et laisser chacun se faire son opinion,42,2,0.048,0.145,aleatoire,false
program_pensions,La ligne de départ des retraites,pensions_social_conference,Convoquer une conférence sociale avec obligation d’équilibre avant toute modification de l’âge,129,6,0.047,-0.247,aleatoire|ideologiquement_coherent,false
custom_local_network,Quarante comités locaux demandent une règle commune,custom_network_national_charter,"Faire voter une charte nationale qui fixe le nom, les comptes et le droit de révocation de chaque comité",45,2,0.044,-2.41,aleatoire,false
debate_challenge_frontrunner,Provoquer le favori en duel,challenge_frontrunner_single_topic,"Négocier un duel restreint au seul thème économique, sans autre sujet",93,4,0.043,-0.78,aleatoire,false
custom_identity_interview,La matinale exige une phrase pour définir votre parti,custom_identity_vote_useful,Assumer que votre candidature sert à forcer les grands partis à négocier avant le second tour,47,2,0.043,-0.035,aleatoire,false
program_end_of_life,La question de la fin de vie,end_of_life_referendum,Soumettre la question à référendum après un an de débat parlementaire,100,4,0.04,0.203,ideologiquement_coherent,false
custom_runoff_mandate,Votre jeune parti doit définir son mandat de second tour,custom_runoff_public_contract,Proposer aux candidats éliminés un contrat public de cinq mesures sans distribuer de postes,58,2,0.034,-0.275,aleatoire,false
program_institutions,La présidence que vous proposez,institutions_referendum,Élargir le référendum dinitiative partagée avec contrôle préalable du Conseil constitutionnel,130,3,0.023,0.08,aleatoire,false
custom_identity_interview,La matinale exige une phrase pour définir votre parti,custom_identity_method,Défendre d’abord votre méthode de décision interne et inviter la journaliste à assister au prochain arbitrage public,47,1,0.021,1.71,aleatoire,false
custom_neighbor_offers,Trois partis testent votre autonomie,custom_neighbors_closest,Négocier uniquement avec le parti le plus proche de votre programme et annoncer les désaccords restants,57,1,0.018,3.18,aleatoire,false
debate_free_conclusion,La minute qui vous appartient,free_conclusion_useful_vote,Appeler les électeurs proches à concentrer leurs voix sur votre candidature dès le premier tour,89,1,0.011,0.15,aleatoire,false
